ticker,security_name,listing_exchange,market_category,is_etf,is_test_issue,financial_status,cqs_symbol,nasdaq_symbol,is_nextshares
SHMDW,SCHMID Group N.V. - Warrants,Q,S,N,N,N,,SHMDW,N
SHO,"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",N, ,N,N,,SHO,SHO,N
SHOO,"Steven Madden, Ltd. - Common Stock",Q,Q,N,N,N,,SHOO,N
SHOP,Shopify Inc. - Class A Subordinate Voting Shares,Q,Q,N,N,N,,SHOP,N
SHPH,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",Q,S,N,N,N,,SHPH,N
SHW,Sherwin-Williams Company (The) Common Stock,N, ,N,N,,SHW,SHW,N
SI,"Shoulder Innovations, Inc. Common Stock",N, ,N,N,,SI,SI,N
SIBN,"SI-BONE, Inc. - Common Stock",Q,G,N,N,N,,SIBN,N
SID,Companhia Siderurgica Nacional S.A. Common Stock,N, ,N,N,,SID,SID,N
SIDU,"Sidus Space, Inc. - Class A Common Stock",Q,S,N,N,N,,SIDU,N
SIEB,Siebert Financial Corp. - Common Stock,Q,S,N,N,N,,SIEB,N
SIF,"SIFCO Industries, Inc. Common Stock",A, ,N,N,,SIF,SIF,N
SIFY,Sify Technologies Limited - American Depository Shares,Q,S,N,N,N,,SIFY,N
SIG,Signet Jewelers Limited Common Shares,N, ,N,N,,SIG,SIG,N
SIGA,SIGA Technologies Inc. - Common Stock,Q,G,N,N,N,,SIGA,N
SIGI,"Selective Insurance Group, Inc. - Common Stock",Q,Q,N,N,N,,SIGI,N
SIGIP,"Selective Insurance Group, Inc. - Depositary Shares, each representing a 1/1,000th interest in a share of 4.60% Non-Cumulative Preferred Stock, Series B",Q,Q,N,N,N,,SIGIP,N
SII,Sprott Inc. Common Shares,N, ,N,N,,SII,SII,N
SILA,"Sila Realty Trust, Inc. Common Stock",N, ,N,N,,SILA,SILA,N
SILC,Silicom Ltd - Ordinary Shares,Q,Q,N,N,N,,SILC,N
SILO,"Silo Pharma, Inc. - Common Stock",Q,S,N,N,D,,SILO,N
SIM,"Grupo Simec, S.A.B. de C.V. American Depositary Shares",A, ,N,N,,SIM,SIM,N
SIMA,SIM Acquisition Corp. I - Class A Ordinary Shares,Q,G,N,N,N,,SIMA,N
SIMAU,SIM Acquisition Corp. I - Unit,Q,G,N,N,N,,SIMAU,N
SIMAW,SIM Acquisition Corp. I - Warrant,Q,G,N,N,N,,SIMAW,N
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",Q,Q,N,N,N,,SIMO,N
SINT,"SiNtx Technologies, Inc. - Common Stock",Q,S,N,N,D,,SINT,N
SION,"Sionna Therapeutics, Inc. - Common Stock",Q,G,N,N,N,,SION,N
SIRI,SiriusXM Holdings Inc. - Common Stock,Q,Q,N,N,N,,SIRI,N
SITC,SITE Centers Corp. Common Stock,N, ,N,N,,SITC,SITC,N
SITE,"SiteOne Landscape Supply, Inc. Common Stock",N, ,N,N,,SITE,SITE,N
SITM,SiTime Corporation - Common Stock,Q,G,N,N,N,,SITM,N
SJ,Scienjoy Holding Corporation - Class A Ordinary Shares,Q,S,N,N,N,,SJ,N
SJM,The J.M. Smucker Company Common Stock,N, ,N,N,,SJM,SJM,N
SJT,San Juan Basin Royalty Trust Common Stock,N, ,N,N,,SJT,SJT,N
SKBL,Skyline Builders Group Holding Limited - Class A Ordinary Shares,Q,S,N,N,N,,SKBL,N
SKE,Skeena Resources Limited Common Shares,N, ,N,N,,SKE,SKE,N
SKIL,Skillsoft Corp. Class A Common Stock,N, ,N,N,,SKIL,SKIL,N
SKIN,SkinHealth Systems Inc. - Class A Common Stock,Q,S,N,N,D,,SKIN,N
SKK,SKK Holdings Limited - Class A Ordinary Shares,Q,S,N,N,N,,SKK,N
